,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,Winner_winStreak
1238,1255,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Light Heavyweight,Matt Hamill,def,Jon Jones,DQ,DQ (illegal downwards elbows),1.0,4:14,254.0,False,0,1339.6420267959063,1318.4670810508298,3.0,1337.5197722145572,1320.589335632179,69.72952800340126,3.0
1239,1256,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Catchweight (215 lb),Kimbo Slice,def,Houston Alexander,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,0,1200.0,1154.3996736935383,0.0,1231.53140831118,1122.8682653823582,72.5276631560257,1.0
1240,1257,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Lightweight,Frankie Edgar,def,Matt Veach,SUB,Submission (rear-naked choke),2.0,2:22,142.0,False,0,1359.174406761447,1236.5261015051622,1.0,1386.1058108878076,1212.5572477081164,72.5276631560257,3.0
1241,1258,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Heavyweight,Matt Mitrione,def,Marcus Jones,KO,KO (punch),2.0,0:10,10.0,False,0,1200.0,1200.0,0.0,1243.6509083809415,1156.3490916190585,87.30181676188279,1.0
1242,1259,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Heavyweight,James Mcsweeney,def,Darrill Schoonover,TKO,TKO (punches),3.0,3:20,200.0,False,0,1200.0,1200.0,0.0,1236.2638315780127,1163.7361684219873,72.5276631560257,1.0
1243,1260,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Heavyweight,Jon Madsen,def,Justin Wren,DECISION,"Decision (split) (30–27, 28–29, 29–28)",3.0,5:00,300.0,False,0,1200.0,1200.0,0.0,1233.5776218314934,1166.4223781685066,67.15524366298676,1.0
1244,1261,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Light Heavyweight,Brian Stann,def,Rodney Wallace,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1206.1761445891545,1200.0,0.0,1243.9325602653944,1164.3807399280756,72.5276631560257,2.0
1245,1262,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Welterweight,John Howard,def,Dennis Hallman,KO,KO (punches),3.0,4:55,295.0,False,0,1271.7398996285,1145.0664929821382,0.0,1303.6564275610203,1116.66089674458,87.30181676188279,3.0
1246,1263,/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,2009-12-05,Lightweight,Mark Bocek,def,Joe Brammer,SUB,Submission (rear-naked choke),1.0,3:36,216.0,False,0,1248.3122945034413,1200.0,0.0,1285.8868222605104,1166.5588040609923,77.6045995769475,3.0
1247,1264,/wiki/UFC_107,2009-12-12,Lightweight,B.J. Penn,def,Diego Sanchez,TKO,TKO (doctor stoppage),5.0,2:37,157.0,True,0,1453.1170402926477,1453.0412174811831,4.0,1495.3973590096348,1413.15412435195,79.79159962534874,2.0
1248,1265,/wiki/UFC_107,2009-12-12,Heavyweight,Frank Mir,def,Cheick Kongo,SUB,Technical Submission (guillotine choke),1.0,1:12,72.0,False,0,1340.7202911158658,1312.5588020464475,0.0,1380.389587914759,1272.8895052475543,86.32000323105908,1.0
1249,1266,/wiki/UFC_107,2009-12-12,Welterweight,Jon Fitch,def,Mike Pierce,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1467.3645631766904,1244.9669888095561,1.0,1485.0925676350982,1229.1891279530164,72.53781784122611,3.0
1250,1267,/wiki/UFC_107,2009-12-12,Lightweight,Kenny Florian,def,Clay Guida,SUB,Submission (rear-naked choke),2.0,2:19,139.0,False,0,1386.029445154123,1291.4505952262393,0.0,1412.6620979901588,1264.8179423902036,72.53781784122611,1.0
1251,1268,/wiki/UFC_107,2009-12-12,Heavyweight,Stefan Struve,def,Paul Buentello,MD,"Decision (majority) (29–28, 29–28, 28–28)",3.0,5:00,300.0,False,0,1240.3848931809837,1275.907958068278,1.0,1281.9625717336098,1238.9039721723843,67.16464614928344,3.0
1252,1269,/wiki/UFC_107,2009-12-12,Catchweight (195 lb),Alan Belcher,def,Wilson Gouveia,TKO,TKO (punches),1.0,3:03,183.0,False,0,1245.637000207611,1287.3771813544747,0.0,1290.2013572905762,1242.8128242715095,79.61025508074567,1.0
1253,1270,/wiki/UFC_107,2009-12-12,Lightweight,Matt Wiman,def,Shane Nelson,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1230.9731423195221,1223.3236983185202,0.0,1266.4436524015862,1187.8531882364562,72.53781784122611,1.0
1254,1271,/wiki/UFC_107,2009-12-12,Welterweight,Johny Hendricks,def,Ricardo Funch,UD,"Decision (unanimous) (30–27, 30–27, 30–25)",3.0,5:00,300.0,False,0,1249.3564643644088,1200.0,0.0,1282.376475858212,1168.849045760563,72.53781784122611,2.0
1255,1272,/wiki/UFC_107,2009-12-12,Middleweight,Rousimar Palhares,def,Lucio Linhares,SUB,Submission (heel hook),2.0,3:21,201.0,False,0,1243.2870968863547,1200.0,0.0,1276.9668926981694,1168.226607724703,72.53781784122611,2.0
1256,1273,/wiki/UFC_107,2009-12-12,Welterweight,Damarques Johnson,def,Edgar Garcia,SUB,Submission (triangle choke),1.0,4:03,243.0,False,0,1163.6771006956678,1173.3424631589564,0.0,1202.7254065090278,1134.2941573455964,75.98336418868436,1.0
1257,1274,/wiki/UFC_107,2009-12-12,Welterweight,T. J. Grant,def,Kevin Burns,TKO,TKO (punches),1.0,4:57,297.0,False,0,1197.0526769891503,1184.784633498971,0.0,1232.1289249565723,1149.708385531549,72.71916238582918,1.0
1258,1275,/wiki/UFC_108,2010-01-02,Light Heavyweight,Rashad Evans,def,Thiago Silva,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1455.4187125024487,1351.7554189266634,1.0,1481.1870799375001,1325.987051491612,72.56829042824168,1.0
1259,1276,/wiki/UFC_108,2010-01-02,Catchweight (172 lb),Paul Daley,def,Dustin Hazelett,KO,KO (punches),1.0,2:24,144.0,False,0,1256.501104743726,1327.9660166091362,2.0,1319.426888067076,1268.602070077674,98.70631355471019,2.0
1260,1277,/wiki/UFC_108,2010-01-02,Lightweight,Sam Stout,def,Joe Lauzon,UD,"Decision (unanimous)  (30–26, 30–27, 30–27)",3.0,5:00,300.0,False,0,1190.1286871057434,1346.1756595156314,2.0,1244.7893991572544,1294.608950033074,72.56829042824168,2.0
1261,1278,/wiki/UFC_108,2010-01-02,Lightweight,Jim Miller,def,Duane Ludwig,SUB,Submission (armbar),1.0,2:31,151.0,False,0,1313.5273205442154,1290.373750261598,2.0,1356.3085947124657,1252.298568552582,81.57885315641502,3.0
1262,1279,/wiki/UFC_108,2010-01-02,Heavyweight,Junior Dos Santos,def,Gilbert Yvel,TKO,TKO (punches),1.0,2:07,127.0,False,0,1323.0356214725657,1200.0,0.0,1355.6680075727247,1172.601219378951,83.03021896497985,4.0
1263,1280,/wiki/UFC_108,2010-01-02,Welterweight,Martin Kampmann,def,Jacob Volkmann,SUB,Submission (ninja choke),1.0,4:03,243.0,False,0,1285.7958168407483,1169.1559648919438,0.0,1311.5023654888705,1143.4494162438216,76.01528422358315,1.0
1264,1281,/wiki/UFC_108,2010-01-02,Lightweight,Cole Miller,def,Dan Lauzon,SUB,Submission (reverse triangle and kimura),1.0,3:05,185.0,False,0,1261.913682495666,1170.6589699440817,0.0,1291.4653499216925,1141.1073025180553,79.52275159428149,1.0
1265,1282,/wiki/UFC_108,2010-01-02,Middleweight,Mark Muñoz,def,Ryan Jensen,SUB,TKO (Submission to punches),1.0,2:30,150.0,False,0,1204.6686025742758,1155.524930922331,1.0,1241.8576961653625,1120.4408803647018,81.63932673177189,2.0
1266,1283,/wiki/UFC_108,2010-01-02,Welterweight,Jake Ellenberger,def,Mike Pyle,TKO,TKO (punches),2.0,0:22,22.0,False,0,1164.3141379876904,1204.2997718140039,1.0,1204.7558098711586,1163.8580999305357,72.56829042824168,1.0
1267,1284,/wiki/UFC_108,2010-01-02,Lightweight,Rafaello Oliveira,def,John Gunderson,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1163.7919723006426,1200.0,0.0,1203.8438423669938,1159.9481299336487,72.56829042824168,1.0
1268,1285,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Lightweight,Gray Maynard,def,Nate Diaz,DECISION,"Decision (split) (28–29, 30–27, 29–28)",3.0,5:00,300.0,False,0,1444.5902601728685,1322.6392849013664,1.0,1476.1800329509554,1300.3697416113598,67.20495743226277,7.0
1269,1286,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Lightweight,Evan Dunham,def,Efrain Escudero,SUB,Submission (armbar),3.0,1:59,119.0,False,0,1276.5370307114765,1285.5354267633095,2.0,1318.3690812507452,1248.3050507048647,72.5813540268438,3.0
1270,1287,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Middleweight,Aaron Simpson,def,Tom Lawlor,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,0,1275.5696805134057,1284.0120168897547,2.0,1314.2426718295403,1249.5931922936934,67.20495743226277,3.0
1271,1288,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Welterweight,Amir Sadollah,def,Brad Blackburn,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1223.6356405224296,1301.6275853598468,3.0,1270.5968564869108,1257.3245514310909,72.5813540268438,2.0
1272,1289,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Middleweight,Chris Leben,def,Jay Silva,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1227.164213712083,1164.2822258536426,0.0,1256.9574714966225,1134.488968069103,72.5813540268438,1.0
1273,1290,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Welterweight,Rick Story,def,Jesse Lennox,DECISION,"Decision (split) (30–27, 30–27, 28–29)",3.0,5:00,300.0,False,0,1207.2387354839068,1236.17762542281,1.0,1245.8172969976981,1199.7827560701767,67.20495743226277,2.0
1274,1291,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Lightweight,Thiago Tavares,vs,Nik Lentz,DRAW,"Draw (majority) (28–28, 28–28, 27–29)",3.0,5:00,300.0,False,0,1195.2995352376952,1236.2080276993574,1.0,1199.2378460377113,1232.2697168993413,67.20495743226277,0.0
1275,1292,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Welterweight,Rory Macdonald,def,Mike Guymon,SUB,Submission (armbar),1.0,4:27,267.0,False,0,1200.0,1200.0,0.0,1237.288670631291,1162.711329368709,74.57734126258201,1.0
1276,1293,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Lightweight,Rafael Dos Anjos,def,Kyle Bradley,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1184.6482541872065,1174.5721645056553,1.0,1222.0010584036804,1139.333669961812,72.5813540268438,2.0
1277,1294,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Middleweight,Gerald Harris,def,John Salter,TKO,TKO (punches),3.0,3:24,204.0,False,0,1200.0,1200.0,0.0,1236.2906770134218,1163.7093229865782,72.5813540268438,1.0
1278,1295,/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,2010-01-11,Middleweight,Nick Catone,def,Jesse Forbes,DECISION,"Decision (split) (29–28, 29–28, 28–29)",3.0,5:00,300.0,False,0,1167.1119412921064,1164.2555257606377,0.0,1200.4381659812723,1130.9293010714719,67.20495743226277,1.0
1279,1296,/wiki/UFC_109,2010-02-06,Light Heavyweight,Randy Couture,def,Mark Coleman,SUB,Submission (rear-naked choke),2.0,1:09,69.0,False,0,1383.4930824511591,1274.2632552246619,1.0,1410.2644843790633,1249.0072156700353,72.61910652326239,2.0
1280,1297,/wiki/UFC_109,2010-02-06,Middleweight,Chael Sonnen,def,Nate Marquardt,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1272.0928200172998,1429.0728076400267,3.0,1330.163768408028,1377.389870304028,72.61910652326239,3.0
1281,1298,/wiki/UFC_109,2010-02-06,Welterweight,Paulo Thiago,def,Mike Swick,SUB,Technical Submission (D'Arce choke),2.0,1:54,114.0,False,0,1283.0771216025173,1414.1252010296964,0.0,1335.4310490282105,1364.7347034582876,72.61910652326239,2.0
1282,1299,/wiki/UFC_109,2010-02-06,Middleweight,Demian Maia,def,Dan Miller,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1333.073977482795,1265.6486854962698,0.0,1362.4242429187361,1236.2984200603287,72.61910652326239,1.0
1283,1300,/wiki/UFC_109,2010-02-06,Welterweight,Matt Serra,def,Frank Trigg,TKO,TKO (punches),1.0,2:23,143.0,False,0,1264.0867265829093,1176.4162935996492,0.0,1295.0003035145119,1145.5027166680466,82.12010629338923,1.0
1284,1301,/wiki/UFC_109,2010-02-06,Lightweight,Mac Danzig,def,Justin Buchholz,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1166.179740773276,1138.75127986877,0.0,1199.6287599595685,1105.3022606824777,72.61910652326239,1.0
1285,1302,/wiki/UFC_109,2010-02-06,Lightweight,Melvin Guillard,def,Ronys Torres,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1270.6911317785991,1200.0,0.0,1299.7132320564865,1170.9778997221126,72.61910652326239,1.0
1286,1303,/wiki/UFC_109,2010-02-06,Lightweight,Rob Emerson,def,Phillipe Nover,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1203.5426852561204,1116.111423176232,0.0,1230.9031457332906,1088.7509626990618,72.61910652326239,1.0
1287,1304,/wiki/UFC_109,2010-02-06,Light Heavyweight,Phil Davis,def,Brian Stann,UD,"Decision (unanimous) (30–27, 30–26, 30–26)",3.0,5:00,300.0,False,0,1200.0,1243.9325602653944,2.0,1240.876511666285,1203.0560485991093,72.61910652326239,1.0
1288,1305,/wiki/UFC_109,2010-02-06,Heavyweight,Chris Tuchscherer,def,Tim Hague,MD,"Decision (majority) (29–28, 29–28, 28–28)",3.0,5:00,300.0,False,0,1168.0883907948896,1185.100444181467,0.0,1203.3532217767868,1149.83561319957,67.23991344746517,1.0
1289,1306,/wiki/UFC_109,2010-02-06,Heavyweight,Joey Beltran,def,Rolles Gracie Jr.,TKO,TKO (punches),2.0,1:31,91.0,False,0,1200.0,1200.0,0.0,1236.3095532616312,1163.6904467383688,72.61910652326239,1.0
1290,1307,/wiki/UFC_110,2010-02-21,Heavyweight,Cain Velasquez,def,Antônio Rodrigo Nogueira,KO,KO (punches),1.0,2:20,140.0,False,0,1391.7376877043507,1314.2354923719201,1.0,1443.4939914981956,1275.560171364631,99.09653061008815,6.0
1291,1308,/wiki/UFC_110,2010-02-21,Middleweight,Wanderlei Silva,def,Michael Bisping,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1199.7060019738476,1365.532808855629,1.0,1252.1552336064503,1313.0835772230262,72.64089574133159,1.0
1292,1309,/wiki/UFC_110,2010-02-21,Lightweight,George Sotiropoulos,def,Joe Stevenson,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1338.3188527190994,1348.336413017255,2.0,1385.4943090536945,1310.9690329942603,72.64089574133159,5.0
1293,1310,/wiki/UFC_110,2010-02-21,Light Heavyweight,Ryan Bader,def,Keith Jardine,KO,KO (flying knee and punch),3.0,2:10,130.0,False,0,1308.970307872406,1199.4339876753809,0.0,1345.1473313635822,1169.0590611494767,87.43811524419543,4.0
1294,1311,/wiki/UFC_110,2010-02-21,Heavyweight,Mirko Cro Cop,def,Anthony Perosh,TKO,TKO (doctor stoppage),2.0,5:00,300.0,False,0,1184.4035233654101,1130.2661232881044,0.0,1215.1098834402876,1099.559763213227,72.64089574133159,1.0
1295,1312,/wiki/UFC_110,2010-02-21,Light Heavyweight,Krzysztof Soszynski,def,Stephan Bonnar,TKO,TKO (doctor stoppage),3.0,1:04,64.0,False,0,1271.8352887513527,1213.108808501284,0.0,1302.07435574022,1182.8697415124168,72.64089574133159,1.0
1296,1313,/wiki/UFC_110,2010-02-21,Welterweight,Chris Lytle,def,Brian Foster,SUB,Submission (kneebar),1.0,1:41,101.0,False,0,1234.2928376958869,1204.9265166269126,1.0,1275.3922998965531,1166.1534390791144,84.68717761843574,2.0
1297,1314,/wiki/UFC_110,2010-02-21,Middleweight,C. B. Dollaway,def,Goran Reljic,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1240.4017408745055,1246.1802660533401,1.0,1279.541680570081,1209.2557946424197,72.64089574133159,2.0
1298,1315,/wiki/UFC_110,2010-02-21,Light Heavyweight,James Te Huna,def,Igor Pokrajac,TKO,TKO (punches),3.0,3:26,206.0,False,0,1200.0,1167.308770301215,0.0,1232.9130007651372,1134.3957695360778,72.64089574133159,1.0
1299,1316,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Light Heavyweight,Jon Jones,def,Brandon Vera,TKO,TKO (elbow and punches),1.0,3:19,199.0,False,0,1320.589335632179,1301.8891054676017,0.0,1357.870236472064,1264.6082046277165,78.79895330107215,1.0
1300,1317,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Heavyweight,Junior Dos Santos,def,Gabriel Gonzaga,KO,KO (punches),1.0,3:53,233.0,False,0,1355.6680075727247,1308.8858936145155,1.0,1406.1725018129346,1268.8816037618042,92.37179091738258,5.0
1301,1318,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Heavyweight,Cheick Kongo,def,Paul Buentello,SUB,TKO (submission to strikes),3.0,1:16,76.0,False,0,1272.8895052475543,1238.9039721723843,0.0,1305.6868011675504,1206.1066762523883,72.68158644218798,1.0
1302,1319,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Middleweight,Alessio Sakara,def,James Irvin,TKO,TKO (punches),1.0,3:01,181.0,False,0,1275.683955515403,1220.0542995883116,0.0,1313.4402420365784,1186.4513389963079,79.88917709770496,3.0
1303,1320,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Lightweight,Clay Guida,def,Shannon Gugerty,SUB,Submission (arm-triangle choke),2.0,3:40,220.0,False,0,1264.8179423902036,1210.652795101771,0.0,1295.5386701103698,1179.9320673816046,72.68158644218798,1.0
1304,1321,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Light Heavyweight,Vladimir Matyushenko,def,Eliot Marshall,DECISION,"Decision (split) (30–27, 28–29, 30–27)",3.0,5:00,300.0,False,0,1266.5435269866273,1309.2964034850238,3.0,1306.578343068824,1271.5277090678571,67.29776522424812,2.0
1305,1322,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Lightweight,Darren Elkins,def,Duane Ludwig,INJURY,TKO (ankle injury),1.0,0:44,44.0,False,0,1200.0,1252.298568552582,0.0,1238.6760486630646,1213.6225198895174,67.29776522424812,1.0
1306,1323,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Welterweight,John Howard,def,Daniel Roberts,KO,KO (punch),1.0,2:01,121.0,False,0,1303.6564275610203,1200.0,0.0,1346.1766661964773,1164.2991877225354,100.53725309792469,4.0
1307,1324,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Heavyweight,Brendan Schaub,def,Chase Gormley,TKO,TKO (punches),1.0,0:47,47.0,False,0,1153.6209098452498,1162.098582353634,0.0,1198.6970360362855,1117.0224561625982,88.00528758374928,1.0
1308,1325,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Welterweight,Mike Pierce,def,Julio Paulino,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1229.1891279530164,1200.0,0.0,1262.4839827068927,1166.7051452461237,72.68158644218798,1.0
1309,1326,/wiki/UFC_Live:_Vera_vs._Jones,2010-03-21,Light Heavyweight,Jason Brilz,def,Eric Schafer,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1237.8466788975315,1213.8750386683075,0.0,1271.684076568969,1180.03764099687,72.68158644218798,1.0
1310,1327,/wiki/UFC_111,2010-03-27,Welterweight,Georges St-Pierre,def,Dan Hardy,UD,"Decision (unanimous) (50–43, 50–44, 50–45)",5.0,5:00,300.0,True,0,1617.9247788203445,1401.771607471306,4.0,1643.296817910165,1383.8853210824896,79.95933972743084,7.0
1311,1328,/wiki/UFC_111,2010-03-27,Heavyweight,Shane Carwin,def,Frank Mir,KO,KO (punches),1.0,3:48,228.0,False,0,1352.9709154814832,1380.389587914759,1.0,1412.5524849220508,1330.3637532991304,92.74744961649806,4.0
1312,1329,/wiki/UFC_111,2010-03-27,Lightweight,Kurt Pellegrino,def,Fabrício Camões,SUB,Submission (rear-naked choke),2.0,4:20,260.0,False,0,1309.635533892276,1200.0,0.0,1339.6995276108048,1174.7576911489614,72.69030884311894,4.0
1313,1330,/wiki/UFC_111,2010-03-27,Welterweight,Jon Fitch,def,Ben Saunders,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1485.0925676350982,1342.90911838058,1.0,1511.592212058225,1320.6595059294232,72.69030884311894,4.0
1314,1331,/wiki/UFC_111,2010-03-27,Lightweight,Jim Miller,def,Mark Bocek,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1356.3085947124657,1285.8868222605104,3.0,1390.9404850473927,1256.8092193274458,72.69030884311894,4.0
1315,1332,/wiki/UFC_111,2010-03-27,Catchweight (177 lb),Nate Diaz,def,Rory Markham,TKO,TKO (punches),1.0,2:47,167.0,False,0,1300.3697416113598,1196.7664892896819,0.0,1329.0486242547559,1168.0876066462858,80.7468180732313,1.0
1316,1333,/wiki/UFC_111,2010-03-27,Welterweight,Ricardo Almeida,def,Matt Brown,SUB,Submission (rear-naked choke),2.0,3:30,210.0,False,0,1285.8345141967993,1307.5494138452943,3.0,1329.220970555346,1268.9356221413545,72.69030884311894,3.0
1317,1334,/wiki/UFC_111,2010-03-27,Middleweight,Rousimar Palhares,def,Tomasz Drwal,SUB,Submission (heel hook),1.0,0:45,45.0,False,0,1276.9668926981694,1297.823991595857,3.0,1329.4511779048582,1251.113164605212,88.13699947228172,3.0
1318,1335,/wiki/UFC_111,2010-03-27,Light Heavyweight,Jared Hamman,def,Rodney Wallace,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,0,1146.9500564390341,1164.3807399280756,0.0,1185.1171022374972,1126.2136941296126,72.69030884311894,1.0
1319,1336,/wiki/UFC_111,2010-03-27,Welterweight,Matthew Riddle,def,Greg Soto,DQ,DQ (illegal upkick),3.0,1:30,90.0,False,0,1234.0137341424495,1200.0,0.0,1230.7296187853592,1203.2841153570903,67.30584152140642,1.0
1320,1337,/wiki/UFC_Fight_Night:_Florian_vs._Gomi,2010-03-31,Lightweight,Kenny Florian,def,Takanori Gomi,SUB,Submission (rear-naked choke),3.0,2:52,172.0,False,0,1412.6620979901588,1200.0,0.0,1430.1697613390804,1183.4833364632814,72.69612435859926,2.0
1321,1338,/wiki/UFC_Fight_Night:_Florian_vs._Gomi,2010-03-31,Heavyweight,Roy Nelson,def,Stefan Struve,TKO,TKO (punches),1.0,0:39,39.0,False,0,1246.3790901547502,1281.9625717336098,3.0,1298.0756553084937,1233.1922272489462,88.50753140659461,2.0
1322,1339,/wiki/UFC_Fight_Night:_Florian_vs._Gomi,2010-03-31,Middleweight,Jorge Rivera,def,Nate Quarry,TKO,TKO (punches),2.0,0:29,29.0,False,0,1246.020000307611,1346.2525054239436,2.0,1298.3265646759723,1299.6998493467265,72.69612435859926,3.0
