,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,winnerFightCount,loserFightCount
7604,7653,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Featherweight,Sean Woodson,def,Alex Caceres,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,3,1317.2697713968644,1328.553508719498,0.0,1356.483136947125,1290.4905947441423,73.732058221625,8.0,30.0
7603,7652,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Lightweight,Carlos Diego Ferreira,def,Mateusz Rębecki,TKO,TKO (punches),3.0,4:51,291.0,False,2,1338.1862413129738,1308.5203661216492,3.0,1373.7872396296257,1273.4454909328297,76.68134055049,15.0,4.0
7602,7651,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Light Heavyweight,Carlos Ulberg,def,Alonzo Menifield,KO,KO (punches),1.0,0:12,12.0,False,6,1348.803206628988,1373.0395002576593,2.0,1407.8961670103224,1318.1858496248992,102.56424226860925,7.0,13.0
7601,7650,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Welterweight,Joaquin Buckley,def,Nursulton Ruziboev,UD,"Decision (unanimous) (30–27, 30–26, 29–27)",3.0,5:00,300.0,False,4,1367.6032358534821,1294.8211001180402,2.0,1398.1937329452492,1265.566887902198,73.732058221625,13.0,3.0
7600,7649,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Heavyweight,Derrick Lewis,def,Rodrigo Nascimento,TKO,TKO (punches),3.0,0:49,49.0,False,1,1338.0891201252161,1305.121858287322,3.0,1372.8026229628626,1270.4083554496756,76.68134055049,29.0,7.0
7605,7654,/wiki/UFC_on_ESPN:_Lewis_vs._Nascimento,2024-05-11,Heavyweight,Waldo Cortes-Acosta,def,Robelis Despaigne,UD,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,5:00,300.0,False,3,1288.186558645838,1239.22898852309,1.0,1320.8501555965415,1207.523684389815,73.732058221625,6.0,2.0
7623,7672,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Women's Strawweight,Vanessa Demopoulos,def,Emily Ducote,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,2,1270.665469465678,1194.0737665873853,1.0,1299.9768537192163,1165.1955555001555,73.75786960402093,7.0,5.0
7622,7671,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Bantamweight,Alateng Heili,def,Kleydson Rodrigues,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1267.3837381723542,1175.3604639342548,0.0,1294.71694438709,1148.027257719519,73.75786960402093,8.0,4.0
7620,7669,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Middleweight,Abusupiyan Magomedov,def,Warlley Alves,UD,"Decision (unanimous) (30–26, 30–26, 30–26)",3.0,5:00,300.0,False,1,1197.1542858744172,1190.9383922421746,0.0,1233.3734981529512,1154.7191799636405,73.75786960402093,4.0,16.0
7619,7668,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Women's Bantamweight,Melissa Gatto,def,Tamires Vidal,TKO,TKO (punch to the body),3.0,0:37,37.0,False,1,1196.44199467372,1193.700797617358,0.0,1234.4934870550117,1155.6493052360663,76.70818438818176,5.0,3.0
7618,7667,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Light Heavyweight,Oumar Sy,def,Tuco Tokkos,SUB,Submission (face crank),1.0,3:43,223.0,False,1,1200.0,1200.0,0.0,1241.307357293036,1158.692642706964,82.61471458607176,1.0,1.0
7621,7670,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Women's Strawweight,Ariane Carnelossi,def,Piera Rodríguez,DQ,DQ (headbutts),2.0,3:16,196.0,False,1,1197.684041223246,1226.1154963183258,0.0,1200.6952110346372,1223.1043265069345,73.75786960402093,5.0,4.0
7616,7665,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Women's Strawweight,Angela Hill,def,Luana Pinheiro,SUB,Submission (guillotine choke),2.0,4:12,252.0,False,2,1242.0994159649892,1223.5035773100424,0.0,1278.947183557453,1187.2003580071225,76.70818438818176,25.0,5.0
7615,7664,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Bantamweight,Adrian Yañez,def,Vinicius Salvador,TKO,TKO (punches),1.0,2:47,167.0,False,1,1296.2670430534645,1132.1428314452155,0.0,1320.5964584981155,1107.8134160005645,86.91037291180993,8.0,3.0
7614,7663,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Welterweight,Themba Gorimbo,def,Ramiz Brahimaj,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,3,1242.814229403197,1208.9362510703124,1.0,1277.1148218174706,1175.6419780578408,73.75786960402093,4.0,5.0
7613,7662,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Welterweight,Khaos Williams,def,Carlston Harris,KO,KO (punch),1.0,1:30,90.0,False,2,1331.669904363438,1320.1219773144999,2.0,1378.9609352328605,1273.529828674675,96.38678399853455,8.0,6.0
7612,7661,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Featherweight,Lerone Murphy,def,Edson Barboza,UD,"Decision (unanimous) (49–46, 50–45, 50–45)",5.0,5:00,300.0,False,6,1377.7901828126135,1374.1219215476149,2.0,1417.0998210881282,1337.6323439304074,73.75786960402093,7.0,29.0
7617,7666,/wiki/UFC_Fight_Night:_Barboza_vs._Murphy,2024-05-18,Lightweight,Tom Nolan,def,Victor Martinez,TKO,TKO (knee to the body and punches),1.0,3:50,230.0,False,1,1148.4888256758709,1161.8972669951297,0.0,1191.110715374858,1119.2753772961426,82.07775729535449,2.0,2.0
7635,7684,/wiki/UFC_302,2024-06-01,Catchweight (130 lb),André Lima,def,Mitch Raposo,DECISION,"Decision (split) (30–27, 28–29, 30–27)",3.0,5:00,300.0,False,2,1200.0,1200.0,0.0,1237.4583311357694,1163.0952402603257,73.80951947934865,2.0,1.0
7634,7683,/wiki/UFC_302,2024-06-01,Women's Bantamweight,Ailín Pérez,def,Joselyne Edwards,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,3,1224.8855749810166,1216.2467236140394,0.0,1261.9606181479112,1180.2593973824933,73.80951947934865,4.0,8.0
7633,7682,/wiki/UFC_302,2024-06-01,Welterweight,Bassil Hafez,def,Mickey Gall,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1181.4538702843367,1201.884252247905,0.0,1220.526256269029,1162.8118662632126,73.80951947934865,2.0,12.0
7632,7681,/wiki/UFC_302,2024-06-01,Welterweight,Jake Matthews,def,Philip Rowe,UD,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,300.0,False,1,1298.0301391574592,1260.0671718377369,0.0,1330.9184275639388,1227.1788834312572,73.80951947934865,20.0,6.0
7631,7680,/wiki/UFC_302,2024-06-01,Lightweight,Grant Dawson,def,Joe Solecki,UD,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,5:00,300.0,False,1,1385.2201445999235,1282.876353222305,0.0,1411.5577881415445,1256.538709680684,73.80951947934865,11.0,8.0
7630,7679,/wiki/UFC_302,2024-06-01,Heavyweight,Jailton Almeida,def,Alexander Romanov,SUB,Submission (rear-naked choke),1.0,2:27,147.0,False,1,1387.2328978249504,1312.929372828525,1.0,1422.1637111821358,1277.9985594713396,88.50647099807657,8.0,9.0
7627,7676,/wiki/UFC_302,2024-06-01,Welterweight,Niko Price,def,Alex Morono,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1202.7465131813976,1340.4762073659099,1.0,1253.5599327459959,1289.6627878013117,73.80951947934865,17.0,21.0
7628,7677,/wiki/UFC_302,2024-06-01,Welterweight,Randy Brown,def,Elizeu Zaleski Dos Santos,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,3,1423.9329390182475,1381.262661015797,0.0,1457.3070325083654,1348.8677050691658,73.80951947934865,18.0,15.0
7626,7675,/wiki/UFC_302,2024-06-01,Middleweight,Kevin Holland,def,Michał Oleksiejczuk,SUB,Technical Submission (armbar),1.0,1:34,94.0,False,1,1313.24144120096,1280.2397572227494,0.0,1355.145362682396,1238.3358357413135,92.57485171177827,22.0,14.0
7625,7674,/wiki/UFC_302,2024-06-01,Middleweight,Sean Strickland,def,Paulo Costa,DECISION,"Decision (split) (46–49, 50–45, 49–46)",5.0,5:00,300.0,False,1,1435.3134184745627,1337.1753684183807,0.0,1462.0625771655577,1310.4262097273856,73.80951947934865,22.0,10.0
7624,7673,/wiki/UFC_302,2024-06-01,Lightweight,Islam Makhachev,def,Dustin Poirier,SUB,Submission (brabo choke),5.0,2:42,162.0,True,14,1693.8823646275182,1516.73686628678,1.0,1721.045096220196,1494.3540416085175,84.43809028437485,16.0,30.0
7629,7678,/wiki/UFC_302,2024-06-01,Middleweight,Roman Kopylov,def,César Almeida,DECISION,"Decision (split) (29–28, 28–29, 30–27)",3.0,5:00,300.0,False,1,1258.4477204753566,1238.2736311026554,1.0,1293.2119847337576,1203.5093668442544,73.80951947934865,8.0,2.0
7646,7695,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Bantamweight,Daniel Marcos,def,John Castañeda,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1269.1730457188305,1289.6858924855553,2.0,1308.2678419364224,1250.5910962679634,73.83535797860789,4.0,7.0
7647,7696,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Catchweight (116.5 lb),Denise Gomes,def,Eduarda Moura,DECISION,"Decision (split) (28–29, 30–27, 30–27)",3.0,5:00,300.0,False,1,1220.4411476595994,1233.0034751607836,1.0,1258.6930882934023,1194.7515345269808,73.83535797860789,5.0,2.0
7644,7693,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Bantamweight,Brad Katona,def,Jesse Butler,UD,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,5:00,300.0,False,1,1179.3169053045026,1164.0831488155575,0.0,1214.616918080091,1128.7831360399691,73.83535797860789,7.0,2.0
7649,7698,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Women's Strawweight,Puja Tomar,def,Rayanne Dos Santos,DECISION,"Decision (split) (30–27, 27–30, 29–28)",3.0,5:00,300.0,False,1,1200.0,1163.4167562621192,0.0,1233.0447331252583,1130.372023136861,73.83535797860789,1.0,2.0
7648,7697,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Bantamweight,Taylor Lapilus,def,Cody Stamann,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1252.2098053380569,1255.956662071544,0.0,1289.5256009787274,1218.6408664308735,73.83535797860789,7.0,14.0
7643,7692,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Welterweight,Carlos Prates,def,Charles Radtke,KO,KO (knee to the body),1.0,4:47,287.0,False,2,1243.4463910020243,1239.1714924087962,1.0,1283.9372635400578,1199.27900714965,80.77883504291619,2.0,2.0
7645,7694,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Women's Flyweight,Montana De La Rosa,def,Andrea Lee,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,1,1188.2241184795705,1148.6198177801293,0.0,1220.9516715178802,1115.8922647418196,73.83535797860789,12.0,13.0
7641,7690,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Welterweight,Punahele Soriano,def,Miguel Baeza,UD,"Decision (unanimous) (30–25, 30–25, 30–27)",3.0,5:00,300.0,False,1,1148.15332080509,1205.5324621341945,0.0,1191.1131380680345,1162.57264487125,73.83535797860789,8.0,7.0
7640,7689,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Middleweight,Zachary Reese,def,Julian Marquez,TKO,TKO (body kick and punches),1.0,0:20,20.0,False,1,1145.4296588487857,1169.1827346573116,0.0,1197.9291242110935,1116.6832692950038,98.28962854112282,2.0,7.0
7642,7691,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Lightweight,Ľudovít Klein,def,Thiago Moisés,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,3,1314.4780246828677,1299.7392820054263,1.0,1350.8990684351604,1264.386767989272,73.83535797860789,9.0,13.0
7639,7688,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Middleweight,Brunno Ferreira,def,Dustin Stoltzfus,KO,KO (spinning back elbow),1.0,4:51,291.0,False,2,1238.2683749230023,1156.89665407873,1.0,1269.7094150604503,1125.9202598546435,80.4598662964486,4.0,7.0
7638,7687,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Bantamweight,Raul Rosas Jr.,def,Ricky Turcios,SUB,Submission (rear-naked choke),2.0,2:22,142.0,False,2,1238.8499924829882,1225.0438608431393,1.0,1276.2725367145295,1188.1743591371874,76.7887722977522,4.0,4.0
7637,7686,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Light Heavyweight,Dominick Reyes,def,Dustin Jacoby,KO,KO (punches),1.0,2:00,120.0,False,1,1278.327016152878,1301.8673403249988,0.0,1328.557743534577,1251.6366129433,94.09578020793792,11.0,13.0
7636,7685,/wiki/UFC_on_ESPN:_Cannonier_vs._Imavov,2024-06-08,Middleweight,Nassourdine Imavov,def,Jared Cannonier,TKO,TKO (punches),4.0,1:34,94.0,False,2,1335.2998331056053,1454.9220129049509,2.0,1387.1814290738514,1403.8071400298315,76.7887722977522,9.0,17.0
7659,7708,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Featherweight,Melquizael Costa,def,Shayilan Nuerdanbieke,SUB,Submission (face crank),3.0,1:50,110.0,False,1,1176.4181010180585,1225.0472591753924,0.0,1220.166884746323,1181.2984754471279,76.81565374407685,4.0,6.0
7658,7707,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Featherweight,Westin Wilson,def,Jeka Saragih,SUB,Submission (triangle armbar),1.0,1:49,109.0,False,1,1128.0836920738732,1214.9848757708191,1.0,1185.036138498381,1158.0324293463113,91.48744360919554,3.0,3.0
7657,7706,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Women's Flyweight,Gabriella Fernandes,def,Carli Judice,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,1,1127.5992668515007,1200.0,0.0,1172.1161975831112,1155.4830692683895,73.86120552315082,3.0,1.0
7656,7705,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Flyweight,Nate Maness,def,Jimmy Flick,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,2,1250.6523184109512,1192.5326894813913,1.0,1281.9242395246006,1161.722914985185,73.86120552315082,7.0,5.0
7655,7704,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Welterweight,Adam Fugitt,def,Josh Quinlan,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,1,1179.47594996438,1161.5398687944214,0.0,1214.501732071466,1126.5140866873355,73.86120552315082,4.0,4.0
7660,7709,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Women's Strawweight,Josefine Lindgren Knutsson,def,Julia Polastri,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,2,1236.429912501867,1200.0,0.0,1269.998419597343,1166.9275792162798,73.86120552315082,2.0,1.0
7653,7702,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Bantamweight,Brady Hiestand,def,Garrett Armfield,SUB,Submission (rear-naked choke),3.0,1:52,112.0,False,3,1239.9076414899628,1240.75943879125,2.0,1279.5733541265404,1202.2574488020946,76.81565374407685,4.0,4.0
7652,7701,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Featherweight,Lucas Almeida,def,Timothy Cuamba,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1166.4584860735908,1163.301334464887,0.0,1203.0535092122418,1126.7063113262361,73.86120552315082,4.0,2.0
7651,7700,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Bantamweight,Miles Johns,def,Douglas Silva De Andrade,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,2,1275.6330850063555,1292.151591676779,1.0,1314.8984743495278,1253.4664790234074,73.86120552315082,9.0,13.0
7650,7699,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Flyweight,Tatsuro Taira,def,Alex Perez,INJURY,TKO (knee injury),2.0,2:59,179.0,False,6,1358.3321053425059,1307.1457958992228,1.0,1392.2975652567127,1275.617007026709,73.86120552315082,6.0,12.0
7654,7703,/wiki/UFC_on_ESPN:_Perez_vs._Taira,2024-06-15,Flyweight,Asu Almabayev,def,Jose Johnson,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,3,1278.7902873038677,1201.8745903493345,1.0,1308.5492209233637,1172.9887318043604,73.86120552315082,3.0,3.0
7671,7720,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Bantamweight,Lee Chang-Ho,def,Xiao Long,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,1,1200.0,1200.0,0.0,1236.943531058072,1163.056468941928,73.88706211614395,1.0,1.0
7670,7719,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Light Heavyweight,Magomed Gadzhiyasulov,def,Brendson Ribeiro,MD,"Decision (majority) (29–28, 29–28, 28–28)",3.0,5:00,300.0,False,1,1200.0,1152.461528055653,0.0,1231.9199793422765,1120.5415487133764,73.88706211614395,1.0,2.0
7669,7718,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Bantamweight,Muin Gafurov,def,Kang Kyung-Ho,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1141.096471944381,1300.824215443007,0.0,1193.9208042206699,1247.999883166718,73.88706211614395,3.0,14.0
7668,7717,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Welterweight,Rinat Fakhretdinov,def,Nicolas Dalby,DECISION,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,300.0,False,1,1338.6177023887046,1377.7524163681067,4.0,1379.7049971733036,1336.6651215835077,73.88706211614395,5.0,13.0
7667,7716,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Featherweight,Felipe Lima,def,Muhammad Naimov,SUB,Submission (rear-naked choke),3.0,1:15,75.0,False,1,1200.0,1316.6018517146,3.0,1250.8524740831015,1265.7493776314984,76.84254460078971,1.0,4.0
7666,7715,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Lightweight,Nasrat Haqparast,def,Jared Gordon,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,4,1343.0701444698398,1320.9303716993948,1.0,1379.242821141139,1286.3378262895317,73.88706211614395,13.0,15.0
7664,7713,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Middleweight,Sharabutdin Magomedov,def,Antonio Trócoli,TKO,TKO (knee and punches),3.0,2:27,147.0,False,2,1242.6449621442318,1200.0,0.0,1276.8798024657162,1166.2710932793257,76.84254460078971,2.0,1.0
7663,7712,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Middleweight,Kelvin Gastelum,def,Daniel Rodriguez,UD,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,5:00,300.0,False,1,1298.8237878636787,1318.4357059703548,0.0,1337.8504819012799,1279.4090119327536,73.88706211614395,23.0,11.0
7662,7711,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Heavyweight,Alexander Volkov,def,Sergei Pavlovich,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,4,1458.2458050726761,1423.9438804694373,0.0,1493.0752003840971,1390.6359378514016,73.88706211614395,16.0,9.0
7661,7710,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Middleweight,Robert Whittaker,def,Ikram Aliskerov,KO,KO (punches),1.0,1:49,109.0,False,2,1507.14314934239,1295.019696618984,2.0,1529.112707140983,1273.3748120883504,95.03945025875365,22.0,3.0
7665,7714,/wiki/UFC_on_ABC:_Whittaker_vs._Aliskerov,2024-06-22,Light Heavyweight,Volkan Oezdemir,def,Johnny Walker,KO,KO (punch),1.0,2:28,148.0,False,2,1310.8155905731355,1354.7953801247088,0.0,1363.3429063193416,1303.0443301284467,91.92732720242167,14.0,14.0
7680,7729,/wiki/UFC_303,2024-06-29,Bantamweight,Payton Talbott,def,Yanis Ghemmouri,KO,KO (punches),1.0,0:19,19.0,False,3,1275.7665050440187,1169.8780588552079,0.0,1312.8661444316201,1133.8668580130604,102.25705729844915,3.0,2.0
7684,7733,/wiki/UFC_303,2024-06-29,Bantamweight,Vinicius Oliveira,def,Ricky Simón,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,2,1239.6761979623732,1334.6805733641174,0.0,1287.1959095627692,1287.8631235115106,73.91292776075485,2.0,13.0
7683,7732,/wiki/UFC_303,2024-06-29,Flyweight,Rei Tsuruya,def,Carlos Hernandez,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,1,1200.0,1204.5114863391125,0.0,1237.4363203448738,1167.0751659942387,73.91292776075485,1.0,3.0
7682,7731,/wiki/UFC_303,2024-06-29,Heavyweight,Martin Buday,def,Andrei Arlovski,DECISION,"Decision (split) (29–28, 28–29, 30–27)",3.0,5:00,300.0,False,1,1267.5642225499814,1208.8842787910173,0.0,1298.3376244246324,1178.1108769163664,73.91292776075485,6.0,42.0
7681,7730,/wiki/UFC_303,2024-06-29,Women's Strawweight,Gillian Robertson,def,Michelle Waterson-Gomez,UD,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,5:00,300.0,False,2,1290.2869940556548,1142.624411539511,0.0,1312.750709874794,1120.492671816221,73.91292776075485,17.0,3.0
7679,7728,/wiki/UFC_303,2024-06-29,Catchweight (147.5 lb),Jean Silva,def,Charles Jourdain,KO,KO (punch),2.0,1:22,82.0,False,2,1235.806158998154,1250.087690287731,0.0,1277.9821521935803,1208.5349876321384,79.82596198161524,2.0,14.0
7678,7727,/wiki/UFC_303,2024-06-29,Featherweight,Andre Fili,def,Cub Swanson,DECISION,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,300.0,False,1,1218.1924068585618,1323.7248840687018,1.0,1266.0413365543566,1275.875954372907,73.91292776075485,23.0,23.0
7677,7726,/wiki/UFC_303,2024-06-29,Middleweight,Joe Pyfer,def,Marc-André Barriault,KO,KO (punches),1.0,1:25,85.0,False,1,1278.6109938894338,1219.6280786173118,0.0,1318.9507534656973,1179.2883190410482,96.98854380766252,5.0,13.0
7676,7725,/wiki/UFC_303,2024-06-29,Welterweight,Ian Machado Garry,def,Michael Page,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,6,1408.4001941456258,1253.114558259866,1.0,1431.5159107235659,1231.657155667243,73.91292776075485,6.0,2.0
7675,7724,/wiki/UFC_303,2024-06-29,Women's Bantamweight,Macy Chiasson,def,Mayra Bueno Silva,TKO,TKO (doctor stoppage),2.0,1:58,118.0,False,2,1305.8920570656487,1282.6950295922484,0.0,1342.30252298751,1246.8226493736659,76.86944487118505,11.0,11.0
7674,7723,/wiki/UFC_303,2024-06-29,Light Heavyweight,Roman Dolidze,def,Anthony Smith,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,1,1309.955919454799,1384.755375149649,1.0,1354.7480572789268,1339.963237325521,73.91292776075485,10.0,23.0
7673,7722,/wiki/UFC_303,2024-06-29,Catchweight (165 lb),Diego Lopes,def,Dan Ige,UD,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,300.0,False,4,1351.6124161952534,1362.552393453281,1.0,1391.473421394412,1324.432636793726,73.91292776075485,5.0,17.0
7672,7721,/wiki/UFC_303,2024-06-29,Light Heavyweight,Alex Pereira,def,Jiří Procházka,TKO,TKO (head kick and punches),2.0,0:13,13.0,True,4,1506.8718750368816,1374.4831682664449,1.0,1535.0060732046913,1347.5779564532907,84.55638935830355,9.0,6.0
7695,7744,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Middleweight,Andre Petroski,def,Josh Fremd,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,1,1274.1359491992669,1166.7196831139531,0.0,1300.0353943269538,1140.8202379862662,73.96468621750591,8.0,6.0
7694,7743,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Women's Flyweight,Luana Santos,def,Mariya Agapova,SUB,Submission (rear-naked choke),1.0,3:27,207.0,False,3,1272.3774380724894,1160.8511568764075,0.0,1302.2430431837302,1131.8617563947255,84.07713811716332,3.0,6.0
7693,7742,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Bantamweight,Montel Jackson,def,Da'Mon Blackshear,KO,KO (punch),1.0,0:18,18.0,False,5,1388.7148957793252,1215.4431780087718,0.0,1418.0017719131881,1187.8495451610854,102.40854594931001,10.0,6.0
7692,7741,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Women's Flyweight,Jasmine Jasudavicius,def,Fatima Kline,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,2,1275.8662399369573,1200.0,0.0,1305.3345372226308,1170.9671947924398,73.96468621750591,7.0,1.0
7691,7740,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Flyweight,Charles Johnson,def,Joshua Van,KO,KO (punches),3.0,0:20,20.0,False,3,1223.1679234981955,1291.6725065820042,3.0,1272.3258027836384,1243.956833515011,79.88186111490639,9.0,4.0
7696,7745,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Welterweight,Evan Elder,def,Darrius Flowers,SUB,Submission (arm-triangle choke),2.0,1:46,106.0,False,2,1171.9784147062112,1137.8988058913183,0.0,1207.1999565927722,1103.1977794020956,76.92327366620616,4.0,3.0
7689,7738,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Featherweight,Julian Erosa,def,Christian Rodriguez,SUB,Submission (guillotine choke),1.0,4:49,289.0,False,2,1244.2463684793381,1326.473373958943,4.0,1292.8845985680296,1278.553935447917,77.76942967653443,15.0,6.0
7688,7737,/wiki/UFC_on_ESPN:_Namajunas_vs._Cortez,2024-07-13,Welterweight,Gabriel Bonfim,def,Ange Loosa,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,1,1270.1982756800514,1242.5030747488363,0.0,1304.2388662074634,1208.4624842214243,73.96468621750591,4.0,5.0
