Name,Elo,WinStreak,LastFight
Alex Gorgees,1167.0155009494638,0,2018-12-02
Yazmin Jauregui,1166.9281439599056,0,2024-09-14
Caol Uno,1166.8599776160272,0,2010-03-31
Renan Barão,1166.8291488923137,0,2019-11-16
Guilherme Vasconcelos,1166.7626561997747,0,2014-07-05
Bentley Syler,1166.70533824596,0,2015-03-21
Ian Loveland,1166.5569420534237,0,2011-08-27
Ivan Salaverry,1166.5480055060825,0,2008-05-24
Jesse Sanders,1166.3516624682936,0,2009-04-01
Cale Yarbrough,1166.3356301374843,0,2008-07-19
Ariel Beck,1166.31818824906,0,2017-12-01
Cameron Dollar,1166.3023398617795,0,2009-06-20
Austin Springer,1166.2060841642415,0,2020-08-29
Billy Miles,1166.2053410678986,0,2007-12-08
Ernest Chavez,1166.1140419742612,0,2014-10-04
Per Eklund,1166.040798370328,0,2009-02-21
Jimmy Quinlan,1166.0191813599322,0,2013-04-13
Andre Ewell,1165.9964755730139,0,2021-12-18
Roger Zapata,1165.9220453739565,0,2015-09-27
Shunichi Shimizu,1165.905745867518,0,2014-01-04
Terry Martin,1165.8961895140026,0,2008-02-02
Andy Wang,1165.7643539739809,0,2007-06-23
Fábio Maldonado,1165.7533524934834,0,2015-11-07
Nick Hein,1165.6958952462028,0,2019-06-01
Adam Cella,1165.6907648493957,0,2013-04-06
Eric Wisely,1165.680549451147,0,2012-04-14
Felipe Silva,1165.6272504749818,0,2018-05-19
David Michaud,1165.6202853305876,0,2015-04-25
Chris Daukaus,1165.5026418889624,0,2023-08-12
Tim Mckenzie,1165.4994391588796,0,2009-04-01
Dustin Kimura,1165.4780855797756,0,2014-12-13
Rolando Delgado,1165.4721609941164,0,2009-11-14
Cm Punk,1165.4370434325012,0,2018-06-09
Héctor Urbina,1165.4181263712137,0,2016-09-24
Julia Avila,1165.416436674806,0,2025-02-15
Duda Santana,1165.384254016202,0,2019-06-01
Matt Hobar,1165.3664045946466,0,2014-12-06
Ben Sosoli,1165.3661544522788,0,2020-02-23
Jules Bruchez,1165.3152358486761,0,2008-12-13
Rick Davis,1165.300136873073,0,2006-05-27
Danielle Taylor,1165.2821001169243,0,2018-08-04
Aj Dobson,1165.2422507480226,0,2022-10-22
José Ochoa,1165.18139348489,0,2025-07-26
Júnior Assunção,1165.176168970123,0,2006-10-14
James Te Huna,1165.1592801209704,0,2016-03-20
Billy Goff,1165.1240095952148,0,2024-05-11
Aaron Wilkinson,1165.109184908423,0,2010-12-04
Deron Winn,1165.1078787909976,0,2022-06-18
Daron Cruickshank,1165.058103573605,0,2016-01-17
Mitch Raposo,1165.0553205749513,1,2025-10-25
Kevin Burns,1164.997695133264,0,2009-12-12
Nadia Kassem,1164.989107574935,0,2019-10-05
Mark Godbeer,1164.9303322238702,0,2018-03-17
Brian Geraghty,1164.9096420488968,0,2007-06-23
Travis Lutter,1164.9005316109583,0,2008-04-19
Bharat Kandare,1164.846736356904,0,2017-11-25
Marco Beltrán,1164.8313726113079,0,2017-10-07
Justin Salas,1164.7645352209925,0,2016-03-05
Christian Wellisch,1164.630848428578,0,2009-01-31
Jai Herbert,1164.609911329346,0,2025-03-22
Michal Figlak,1164.5901533343558,0,2022-09-03
C.J. Keith,1164.5586501122839,0,2012-06-22
Neil Grove,1164.5049564638307,0,2009-02-21
Luan Lacerda,1164.473082608623,1,2025-10-11
Carlos Mota,1164.4198102248645,0,2022-10-29
Dan Miller,1164.4007685243457,0,2015-07-12
Anistavio Medeiros,1164.3803168841116,0,2012-06-23
Yan Cabral,1164.3717006529735,0,2016-05-08
Carlo Pedersoli Jr.,1164.3179523525705,0,2019-02-23
Chris Camozzi,1164.2835546231884,0,2017-05-28
Vince Cachero,1164.263968659264,0,2021-02-27
Dorian Price,1164.156329355238,0,2007-12-08
Dale Hartt,1164.1056173330408,0,2009-06-13
Eric Mcconico,1164.0264864625553,0,2025-11-15
Eddie Mendez,1163.9997479504655,0,2013-06-08
Akira Corassani,1163.9894595660191,0,2015-01-24
Genaro Valdèz,1163.9711777856446,0,2022-12-03
Simeon Thoresen,1163.960034695563,0,2013-01-26
Maia Stevenson,1163.8449472911398,0,2018-02-03
Ryan Roberts,1163.7502032775578,0,2008-04-02
Ariane Carnelossi,1163.6704168183633,0,2025-11-01
Jason Von Flue,1163.6360785472032,0,2006-08-17
Tuco Tokkos,1163.5484193123762,1,2025-07-12
Elise Reed,1163.3351663252356,0,2025-05-17
Carlos Leal Miranda,1163.2170704756845,0,2025-07-26
Cyrille Diabaté,1163.2085830805033,0,2014-03-08
Efrain Escudero,1163.1806801588507,0,2016-04-23
Steven Koslow,1163.0815925024958,0,2022-12-10
Corey Hill,1163.0792692120922,0,2008-12-10
Cole Smith,1163.0466624482435,0,2020-09-05
Felipe Olivieri,1163.0352347756566,0,2016-01-30
Vincent Cachero,1162.988206945998,0,2020-08-01
Stanislav Nedkov,1162.9757775410637,0,2015-01-24
Richie Smullen,1162.9544068739929,0,2018-07-06
Bassil Hafez,1162.9438573078426,0,2024-11-16
Keith Jardine,1162.9389914273343,0,2010-06-19
Igor Severino,1162.904519562569,0,2024-03-23
Louie Sutherland,1162.846233233747,0,2025-10-25
Justin Tafa,1162.8393011804096,0,2025-02-08
Justin Frazier,1162.8183135979089,0,2018-11-30
Marcus Brimage,1162.794912662695,0,2015-07-18
Cameron Smotherman,1162.7712956424577,0,2025-06-14
Karolina Kowalkiewicz,1162.7660772785287,0,2025-10-11
Eugene Jackson,1162.6886553749075,0,2002-07-13
Richard Walsh,1162.670178501007,0,2016-11-27
Jorge Gurgel,1162.557842821556,0,2008-11-15
James Lee,1162.5374305174873,0,2008-01-19
Pete Spratt,1162.5206735561383,0,2007-06-12
John Maguire,1162.4809972577814,0,2013-06-15
Max Rohskopf,1162.4738698735794,0,2020-06-20
Ivan Serati,1162.3629867442748,0,2009-01-17
Mike Pyle,1162.1609179318532,0,2018-03-03
Duane Ludwig,1162.1438477633942,0,2012-09-29
Maria De Oliveira Neta,1162.0098047407844,0,2021-10-23
Bubba Bush,1161.6779033594134,0,2015-10-24
Adam Fugitt,1161.645181601058,0,2025-07-19
Fredson Paixão,1161.5507823889534,0,2010-12-04
Milana Dudieva,1161.50461075907,0,2016-11-19
Vanessa Demopoulos,1161.4763132501325,0,2025-06-14
Matt Schnell,1161.4548880349582,0,2025-11-08
Marek Bujło,1161.4316969879558,0,2025-11-22
Marcin Held,1161.3616704675544,1,2017-10-21
Ed Herman,1161.3570881059609,0,2023-04-15
Charlie Valencia,1161.3104629091094,0,2011-04-30
Josh Neer,1161.277289777132,0,2013-02-23
Ange Loosa,1161.171383654007,0,2025-06-14
Mike Easton,1161.1264876316486,0,2014-06-14
Kevin Casey,1160.9216881971038,0,2016-08-27
Natan Levy,1160.876182421907,0,2024-03-16
Jason Brilz,1160.8718900829788,0,2011-11-19
Johnny Bedford,1160.6614202833641,0,2014-09-13
Magomed Bibulatov,1160.6202540144407,0,2019-02-02
Isabella De Pádua,1160.5968308241293,0,2019-11-16
Katsunori Kikuno,1160.4104578648844,0,2015-09-27
Niklas Bäckström,1160.3741055005132,0,2015-06-20
Jason Dent,1160.282805977437,0,2009-11-21
Christina Marks,1160.255462133891,0,2017-12-01
Geraldo De Freitas,1160.05127118377,0,2020-11-14
Michel Batista,1160.0056768036548,0,2018-11-30
Mario Miranda,1159.8296361794055,0,2011-03-26
Bogdan Grad,1159.723022058127,0,2025-11-22
Zarah Fairn Dos Santos,1159.6318641220294,0,2019-10-05
Karine Gevorgyan,1159.5818258988722,0,2017-12-01
Guram Kutateladze,1159.5205988426883,0,2025-03-22
Ramon Taveras,1159.3732023670102,0,2025-09-28
Francisco Treviño,1159.341470143493,0,2015-10-03
Francisco Rivera,1159.31675904695,0,2016-07-30
Patrick Cummins,1159.1451888618833,0,2019-05-18
Hugo Viana,1159.1062513677875,0,2015-08-01
Felice Herrig,1159.0175370715683,0,2022-06-04
Papy Abedi,1158.7901640203947,0,2013-08-28
Vernon Ramos,1158.7799843473283,0,2015-11-21
Ryo Chonan,1158.7577926946692,0,2009-04-18
Jamie Moyle,1158.6923075223817,0,2018-07-07
Tom Blackledge,1158.5785650675505,0,2011-02-27
Mark Choinski,1158.5637389824194,0,2025-06-07
Bobby Hoffman,1158.5398902949105,0,2001-11-02
George Roop,1158.3593064756535,0,2015-09-27
Daniel Sarafian,1158.3059119969366,0,2016-02-21
Filip Pejić,1158.3019589616245,0,2016-04-10
Trevor Smith,1158.2548848740066,0,2019-12-07
Masio Fullen,1158.1599793249534,0,2016-01-30
Sung Bin Jo,1158.1432812356522,0,2019-06-01
Alvin Hines,1157.9929349058664,0,2025-06-28
Carlos Hernandez,1157.8044140656796,0,2025-05-17
Joshua Weems,1157.802245693328,0,2022-10-29
Martin Sano Jr.,1157.5553890215385,0,2021-09-25
Cameron Saaiman,1157.4729602726895,0,2025-04-26
Alice Pereira,1157.397819005637,0,2025-09-13
Justine Kish,1157.3685852486992,0,2021-04-17
Rob Kimmons,1157.2814185181544,0,2011-03-03
Clay Harvison,1157.2699948930133,0,2011-11-12
Trent Jenkins,1157.2407030455527,0,1995-12-16
Goran Reljic,1157.1069737845228,0,2010-11-13
Ronny Markes,1157.0961878938515,0,2014-03-23
Yui Chul Nam,1157.0784833738837,0,2015-11-28
Isaac Vallie-Flagg,1157.0157374187722,0,2014-11-22
Polo Reyes,1156.9753089461185,0,2019-09-21
Martin Bravo,1156.908028051519,0,2019-09-21
Bruna Brasil,1156.7235827550376,0,2025-02-08
Poliana Botelho,1156.6997236212446,0,2022-06-04
Will Brooks,1156.6615685007162,0,2017-11-19
Chris Cope,1156.6443621547162,0,2012-02-04
Harry Hardwick,1156.5721532108603,0,2025-09-06
Kamal Shalorus,1156.4334580440564,0,2012-01-20
Kuniyoshi Hironaka,1156.413195971182,0,2008-04-19
Callan Potter,1156.3864131348262,0,2020-02-23
Lucio Linhares,1156.2835277825945,0,2010-03-31
Kyle Kingsbury,1156.2329116164217,0,2014-07-26
Tofiq Musayev,1156.1641409110641,0,2025-06-21
Steve Berger,1156.1591689927272,0,2002-06-22
Walel Watson,1156.1513139316598,0,2012-09-22
Harry Moskowitz,1156.0676175827505,0,1998-05-15
James Moontasri,1156.0612680259014,0,2016-12-17
Damarques Johnson,1156.059833694818,0,2012-09-29
Sabina Mazo,1156.0445937442432,0,2022-03-12
Valeri Ignatov,1155.9756417056017,0,1999-09-24
Marcus Aurélio,1155.9167239011235,0,2008-10-25
Kevin Christian,1155.8743402326827,0,2025-11-01
Wes Sims,1155.7832421903697,0,2004-04-02
Roland Delorme,1155.780958441715,0,2014-08-23
Mike Brown,1155.7017700824565,0,2013-08-17
Cyril Asker,1155.6900952609087,0,2018-02-11
Gavin Tucker,1155.671684299206,0,2023-08-05
Genaro Valdéz,1155.5918258968206,0,2022-01-22
Adam Milstead,1155.4204273190815,0,2018-12-15
Amar Suloev,1155.3876196627978,0,2002-05-10
Craig White,1155.2341852647007,0,2018-09-08
Eric Shelton,1155.1951350675988,0,2019-03-23
Hans Stringer,1155.1948829716162,0,2015-07-18
Chris Wilson,1155.153052898061,0,2009-09-16
Reese Andy,1155.0291119365158,0,2008-12-27
Alberto Crane,1155.0280158747992,0,2008-01-23
Tim Lajcik,1154.9481833404093,0,2000-09-22
Frankie Perez,1154.7490392010704,0,2017-07-22
Rodrigo Sezinando,1154.7417033247916,0,2025-09-13
Kai Kamaka Iii,1154.7272372334346,0,2021-07-31
Eric Nolan,1154.4539713363297,0,2025-08-16
Russell Doane,1154.4285973671754,0,2018-02-24
Darrick Minner,1154.2805098761714,0,2022-11-05
Alexander Yakovlev,1154.1253211355124,0,2020-10-24
Zane Frazier,1154.0161306023924,0,1996-05-17
Koji Oishi,1154.013849232172,0,2005-06-04
Sam Hoger,1153.7715801791874,0,2007-02-03
Mike De La Torre,1153.6532992312243,0,2017-04-08
Daniel Barez,1153.6325314345384,0,2025-03-15
David Dodd,1153.5029228748429,0,2000-06-09
Royce Alger,1153.4997301128817,0,1999-07-16
Justin Eilers,1153.471158769252,0,2006-02-04
Bobby Moffett,1153.4693923622103,0,2019-08-10
Derrick Krantz,1153.3788662569189,0,2019-08-31
Blagoy Ivanov,1153.3357690887838,0,2023-07-01
Luke Sanders,1153.260783070706,0,2021-05-01
Geane Herrera,1153.225680930528,0,2016-11-27
Alexander Munoz,1153.1467067152626,1,2023-07-15
Danny Chavez,1153.0496484312976,0,2022-06-18
Armen Petrosyan,1153.036438464654,0,2025-03-08
Tre'Ston Vines,1152.9525690199062,0,2025-10-04
Alvin Robinson,1152.947667887516,0,2008-11-15
George Sullivan,1152.9177026947807,0,2018-08-25
Bart Palaszewski,1152.480474075053,0,2013-04-13
Tra Telligman,1152.4094207245141,0,2005-08-20
Akbarh Arreola,1152.315555559644,0,2015-11-15
Cody Stamann,1152.1573871436742,0,2024-11-09
Ricardo Ramos,1152.1024074183767,0,2025-10-11
Alexandre Dantas,1151.8560359627222,0,2003-02-28
Jonathan Brookins,1151.7885861813832,0,2012-12-15
Brandon Thatch,1151.7649115371196,0,2016-12-30
Curtis Stout,1151.6167816394059,0,2004-06-19
Justin Scoggins,1151.607472673792,0,2018-07-14
Oskar Piechota,1151.5093797733314,0,2020-06-20
Thiago Perpétuo,1151.4826259811794,0,2014-03-23
Yves Jabouin,1151.4120135649478,0,2015-08-23
Erick Montaño,1151.4046669495951,0,2016-11-05
Martín Bravo,1151.3852375530394,0,2018-07-06
Andre Winner,1151.3169956250906,0,2011-07-02
Melissa Martinez,1151.3144694192843,0,2025-07-12
Doug Evans,1151.2968591576596,0,2007-12-29
Manny Gamburyan,1151.247243073843,0,2016-11-19
Chris Beal,1151.115488798084,0,2016-06-18
Danny Martinez,1151.006927943702,1,2015-11-15
Kyle Bradley,1150.9972535199413,0,2010-01-11
Devin Powell,1150.9904786311477,0,2018-11-17
Elizabeth Phillips,1150.9777617993652,0,2016-08-20
T.J. O'Brien,1150.9155214787193,0,2011-08-14
Louis Gaudinot,1150.7913223600067,0,2015-01-03
Alibi Idiris,1150.7895275418975,0,2025-08-16
Jason Godsey,1150.7398243457658,0,1999-09-24
Carmelo Marrero,1150.7033566086175,0,2009-04-01
Piotr Hallmann,1150.3961901064572,0,2015-11-07
Matt Horwich,1150.3239265024156,0,2009-04-01
Justin Lawrence,1150.2599082097277,0,2013-04-13
Kazuhiro Nakamura,1150.1390978479556,0,2008-05-24
Vanessa Melo,1150.120557892252,1,2021-01-16
Carlos Huachin,1150.041862466382,0,2019-09-21
Albert Duraev,1149.991236620941,0,2023-07-15
Marc-André Barriault,1149.989197435406,0,2025-07-26
Shayilan Nuerdanbieke,1149.963817388098,0,2024-06-15
Roger Hollett,1149.9284888575596,0,2013-05-18
Jack Marshman,1149.9206418834406,0,2020-10-31
Fabiano Scherner,1149.862652131745,0,2006-05-27
Max Gimenis,1149.6654260921503,0,2025-11-08
Jeff Curran,1149.5661005582433,0,2011-10-29
Ricardo Romero,1149.5108548583523,0,2011-09-24
Seung Woo Choi,1149.4722239887424,0,2022-11-12
Dokonjonosuke Mishima,1149.4389914268083,0,2007-04-05
Maheshate Hayisaer,1149.375325287804,0,2025-08-23
Sasha Palatnikov,1149.341754595083,0,2021-08-21
Tereza Bledá,1149.326823705735,1,2023-06-17
Josh Stansbury,1149.3103992931108,0,2017-06-25
Travis Wiuff,1149.2157105841156,0,2005-04-16
Kai Asakura,1149.1911165230754,0,2025-08-16
Pannie Kianzad,1149.1551366261529,0,2024-08-10
Mehdi Baghdad,1148.959370277623,0,2016-07-07
Zach Scroggin,1148.9176067648432,0,2024-11-09
Dylan Andrews,1148.8836350800811,0,2015-05-10
David Zawada,1148.8208680549048,0,2021-09-04
Jeremy Jackson,1148.8143344069865,0,2006-11-11
Jake Hadley,1148.6339094907112,0,2024-10-19
Josiane Nunes,1148.5885952885556,0,2025-03-15
Billy Ray Goff,1148.4916424236592,0,2025-05-31
Ryan Loder,1148.491183964394,0,2025-11-22
Bethe Correia,1148.4638081965213,0,2021-10-02
Gilbert Aldana,1148.4604582247061,0,2006-07-08
Hector Ramirez,1148.394855267667,0,2007-06-16
Steve Lopez,1148.3458803603476,0,2010-09-25
Cody Durden,1148.3357246017733,0,2025-11-01
Crafton Wallace,1148.3352756993065,0,2006-10-10
Clay Collard,1148.2884440794478,0,2015-09-05
Kevin Jordan,1148.2832869789402,0,2005-11-19
Felipe Colares,1148.2572328018193,0,2022-05-21
Paul Bradley,1148.2511072151854,0,2011-11-12
Alex Da Silva Coelho,1148.2068057287372,0,2022-06-04
Karlos Vemola,1148.1212139387267,0,2013-06-08
Amilcar Alves,1148.0970150752946,0,2011-01-22
Alex Karalexis,1148.0841064788958,0,2006-01-16
Andrei Arlovski,1147.9974690143447,0,2024-06-29
Elisha Ellison,1147.9294357991184,0,2025-09-28
Francis Marshall,1147.893051399032,0,2025-03-08
Josh Clopton,1147.8846700216752,0,2013-08-03
Bryan Barberena,1147.8740713615905,0,2024-03-16
Daiju Takase,1147.7845649118044,0,2000-12-16
Abubakar Nurmagomedov,1147.782094039174,0,2023-06-03
Patrick Williams,1147.7558498310393,0,2018-04-14
Yaotzin Meza,1147.7286159621278,0,2016-02-27
Jay Silva,1147.6330618302445,0,2010-01-11
Josh Ferguson,1147.6328519541973,0,2012-07-11
Darrell Horcher,1147.606176785147,0,2018-11-30
Luigi Vendramini,1147.571404631065,0,2021-09-04
André Gusmão,1147.538345212288,0,2009-05-23
Joey Beltran,1147.5069011604394,0,2013-10-09
Ryan Thomas,1147.4578735186033,0,2008-11-15
Denis Stojnić,1147.3692594087,0,2009-06-13
Chelsea Chandler,1147.367834767026,0,2025-04-26
Ivan Menjivar,1147.3497215293812,0,2014-03-01
Hatsu Hioki,1147.306571301638,0,2015-05-10
Julio Paulino,1147.2926145473243,0,2010-09-25
Jason Black,1147.203389452049,0,2007-10-20
Antonio Mendes,1147.2032690367644,0,2009-01-17
John Yannis,1147.117233773588,0,2025-08-02
Daniel Argueta,1147.0773285750242,0,2024-10-12
Brad Scott,1147.0503413882084,0,2018-05-27
Jake Ellenberger,1147.0481880664536,0,2018-08-25
Pete Williams,1146.9704402928746,0,2002-03-22
Leonardo Mafra,1146.922997367573,0,2015-07-18
Willie Gates,1146.877948261278,0,2016-05-08
Josh Copeland,1146.8571755662988,0,2015-03-14
Christian Morecraft,1146.8295427247626,0,2012-01-20
Jason Novelli,1146.782580925605,0,2016-11-05
Damian Stasiak,1146.7808722785958,0,2018-07-22
Michael Mcbride,1146.736780124323,0,2017-04-22
Byron Bloodworth,1146.6925860495683,0,2012-12-29
Cristiano Marcello,1146.6461325046148,0,2014-02-15
Justin Levens,1146.624209144339,0,2006-06-28
Yoshihiro Akiyama,1146.5920248807606,0,2015-11-28
Nathan Fletcher,1146.5740278133144,0,2025-08-02
Scott Askham,1146.5219271330475,0,2017-03-18
Mark Hominick,1146.4153692224852,0,2012-11-17
Eiji Mitsuoka,1146.3932660080116,0,2012-08-11
Tresean Gore,1146.3664340915423,0,2025-08-02
Patchy Mix,1146.3084608284153,0,2025-10-04
Danny Downes,1146.2099875792244,0,2011-10-29
Henry Martinez,1146.1665656229297,0,2012-12-08
Alex Nicholson,1146.0764476529125,0,2017-05-28
Mats Nilsson,1145.933651004579,0,2015-01-03
Rafael Cavalcante,1145.7148338491284,0,2016-02-06
Quinn Mulhern,1145.6765296365038,0,2014-01-04
Cortney Casey,1145.6416284455377,0,2022-07-09
Sean Salmon,1145.5067876741048,0,2007-05-26
João Zeferino,1145.48232784025,0,2013-09-04
Edgar Garcia,1145.3194490423125,0,2009-12-12
Tor Troéng,1145.2919283688989,0,2014-10-04
John Allan,1145.2285695515934,0,2021-11-06
Joshua Culibao,1145.0769687751358,0,2024-08-18
Saparbek Safarov,1144.9569596007636,0,2020-03-07
Yao Zhikui,1144.8787541459324,0,2016-11-27
Joey Gambino,1144.8585935068445,0,2012-10-13
Anderson Dos Santos,1144.8556187978052,0,2021-08-07
Ryan Couture,1144.8115385607962,0,2013-08-31
Michael Patt,1144.7574464715156,0,2009-03-07
Jason Tan,1144.6586173237133,0,2008-05-24
Rostem Akman,1144.534253332967,0,2019-10-05
Katlyn Cerminara,1144.4452144634395,0,2024-03-09
Yasuhiro Urushitani,1144.2935488900805,0,2012-11-10
Edwin Figueroa,1144.273841944921,0,2013-11-16
Dan Evensen,1144.125397472318,0,2008-12-27
Ronys Torres,1144.0782620791226,0,2010-03-31
Nohelin Hernandez,1144.0380388620094,0,2019-09-28
Mac Danzig,1144.0082230741243,0,2013-12-14
Tony Gravely,1143.9838880293548,0,2023-03-11
Pat Audinwood,1143.9439503826782,0,2010-12-11
Mike Lullo,1143.920656095262,0,2011-09-17
Jared Papazian,1143.8644416055758,0,2012-12-15
Dave Kaplan,1143.776883058277,0,2009-05-23
Sarah Frota,1143.7681991707623,0,2019-07-27
Stefan Sekulić,1143.6251228935064,0,2021-04-24
Abdul Razak Alhassan,1143.5155297661447,0,2025-01-11
Court Mcgee,1143.5027857174573,0,2025-06-14
Chad Reiner,1143.4705033606847,0,2007-06-12
Ben Saunders,1143.4652828435114,0,2019-12-14
Matt Dwyer,1143.463239681117,0,2016-01-30
Danny Abbadi,1143.418587711998,0,2006-09-23
Sean Spencer,1143.347007606008,0,2016-09-10
Jessica Rakoczy,1143.2095443304615,0,2015-04-25
Sam Sicilia,1143.1877585734267,0,2017-02-19
Renée Forte,1143.165760516144,0,2014-03-15
Bevon Lewis,1143.0436680437913,0,2020-11-07
Gasan Umalatov,1142.933868382516,0,2015-11-07
Chris Fishgold,1142.91458243038,0,2020-07-16
Yosdenis Cedeno,1142.8516564170156,0,2015-07-11
Cody Mckenzie,1142.8243978750277,0,2013-12-14
Austin Arnett,1142.8043748463197,0,2019-02-10
Enrique Marín,1142.7845316761295,0,2016-07-09
Joey Gomez,1142.7443777143005,0,2016-09-17
Artem Lobov,1142.7122564522585,0,2018-10-27
Felix Mitchell,1142.6613101682137,0,1996-12-07
Joe Brammer,1142.5656076273667,0,2010-05-29
Julie Kedzie,1142.5583025588144,0,2013-12-07
Fernando Bruno,1142.547157497122,0,2016-07-08
Jon Delos Reyes,1142.4716461481696,0,2015-10-24
John Halverson,1142.4099321423384,0,2008-03-01
Wagner Silva,1142.3265320018766,0,2014-11-08
Ednaldo Oliveira,1142.3113090480824,0,2013-08-03
Alessandro Ricci,1142.2998260497739,0,2017-02-19
Jung Da-Woon,1142.2541985493701,0,2024-09-28
José Medina,1142.1920252743364,0,2025-09-13
Héctor Lombard,1142.188963998653,0,2018-09-22
David Lee,1142.1820794055664,0,2007-04-21
John Albert,1142.1778562734523,0,2013-07-27
Razak Al-Hassan,1142.0949286837813,0,2009-10-24
Luke Caudillo,1142.03084357015,0,2007-11-17
Johnny Rees,1142.0032723119507,0,2008-12-10
Mark Holst,1141.9103662401985,0,2010-10-16
Shayna Baszler,1141.8708415200404,0,2015-03-21
Steve Judson,1141.868912953248,0,2000-03-10
Ray Rodriguez,1141.8548439123433,0,2021-03-13
Jordan Radev,1141.7938410170545,0,2007-12-29
Edilberto De Oliveira,1141.722277103066,0,2007-09-19
Brandon Wolff,1141.713654786237,0,2009-05-23
Chad Griggs,1141.7098926179308,0,2012-11-17
Danny Mitchell,1141.6221873610916,0,2014-08-23
Oli Thompson,1141.6168958777005,0,2012-08-04
Alexis Dufresne,1141.5399693732159,0,2015-01-03
Cory Mckenna,1141.5153618048648,0,2024-10-12
Andrew Holbrook,1141.5028016408844,0,2017-09-02
Houston Alexander,1141.4416611884485,0,2009-12-05
Tom Deblass,1141.4371010169548,0,2012-11-10
Justin Jones,1141.4009856905648,0,2015-04-04
Tateki Matsuda,1141.3532559821294,0,2015-01-18
Yusuke Kasuya,1141.309576199303,0,2016-11-27
Brock Jardine,1141.287526921199,0,2013-02-23
Todd Brown,1141.2674813830236,0,2011-03-03
Mike Stumpf,1141.2417294432125,0,2013-01-26
Scott Smith,1141.236062820428,0,2007-06-16
Victor Valimaki,1141.174526731908,0,2007-04-21
Brad Morris,1141.1713318062625,0,2008-09-17
Jung Chan-Sung,1141.1599636267986,0,2023-08-26
Reuben Duran,1141.156590874755,0,2013-03-16
Dong Hyun Ma,1141.1545067096683,0,2019-12-21
Baergeng Jieleyisi,1141.1472002007033,0,2024-11-23
Eddie Gordon,1141.0312105920589,0,2015-06-27
Frank Trigg,1141.026328034262,0,2010-02-06
Tim Gorman,1140.8954631532476,0,2014-11-08
Kazuki Tokudome,1140.852203694368,0,2014-09-20
Samy Schiavo,1140.8440925543662,0,2008-10-18
Jonathan Wilson,1140.8364239833468,0,2017-10-21
Anthony Christodoulou,1140.7961937677933,0,2015-08-08
Phil Harris,1140.7782306561824,0,2014-07-19
Kevin Aguilar,1140.7405905144792,0,2021-05-15
Brendson Ribeiro,1140.7104197307476,0,2025-09-06
Colin Fletcher,1140.7029339638298,0,2013-03-16
Pearl Gonzalez,1140.64213532795,0,2017-10-07
Larissa Pacheco,1140.6002768057444,0,2015-03-14
Ericka Almeida,1140.5155749395988,0,2015-10-24
Misha Cirkunov,1140.506808876885,0,2022-10-15
Dan Stittgen,1140.4970074961361,0,2012-07-11
Sam Morgan,1140.475358445275,0,2006-08-17
Alptekin Özkılıç,1140.440541460666,0,2015-05-10
Shane Del Rosario,1140.4248987219676,0,2012-12-15
John Cofer,1140.394667736968,0,2012-12-15
Gabriel Silva,1140.3162747935883,0,2020-02-29
Alan Omer,1140.2915905860941,0,2015-06-20
Yuri Villefort,1140.2748757108093,0,2013-09-04
Nikolay Veretennikov,1140.1785452085105,0,2025-10-04
Wes Combs,1140.1006405272185,0,2006-08-26
Talita Bernardo,1140.0059165736157,0,2019-05-11
Ansar Chalangov,1139.9704232536412,0,2006-04-06
Andreas Ståhl,1139.9381151262637,0,2015-12-10
Elvis Mutapčić,1139.819110151757,0,2016-12-03
Josh Shockley,1139.8137327880363,0,2015-02-22
Antônio Silva,1139.7931678332036,0,2016-09-24
Trevin Giles,1139.7481241503208,0,2024-11-02
Shanna Young,1139.7254501752461,0,2022-11-05
Rosi Sexton,1139.7238650954919,0,2013-10-26
Alex White,1139.6728091949497,0,2019-10-26
Michel Quiñones,1139.651499570506,0,2017-11-11
Jeff Cox,1139.6084034603189,0,2008-04-02
Jonavin Webb,1139.602085120434,0,2016-02-21
Jeremy Kimball,1139.5691278276913,0,2018-07-22
Maryna Moroz,1139.5400754044865,0,2024-03-09
Luis Ramos,1139.5394140901517,0,2012-06-22
Chris Price,1139.5358452782873,0,2007-01-25
Matt Bessette,1139.3146292044005,0,2018-07-06
Brodie Farber,1139.2696915399993,0,2008-12-10
Sedriques Dumas,1139.1994633858826,0,2025-11-01
Yves Edwards,1139.1880784121734,0,2014-11-22
Tanner Boser,1139.1824936283808,1,2023-08-05
Rolando Dy,1139.1809220566902,0,2018-06-23
Domingo Pilarte,1139.0188394176719,0,2021-08-21
Cody Pfister,1138.9934888234097,0,2016-07-13
Kody Steele,1138.8996893592348,0,2025-02-08
Nolan Ticman,1138.8235247413854,0,2015-05-16
Peter Barrett,1138.7956851180052,0,2020-12-12
Damien Brown,1138.7157267134912,0,2018-02-11
Matt Sayles,1138.6996636284732,0,2021-12-18
Jason Young,1138.6879074871474,0,2012-09-29
Mark Striegl,1138.6238270990327,0,2022-02-19
Besam Yousef,1138.579771998081,0,2013-04-06
Paul Redmond,1138.4838241549082,0,2015-07-18
Azamat Gashimov,1138.4448972734158,0,2013-05-18
Rob Wilkinson,1138.397336736095,0,2018-02-11
Tommy Hayden,1138.3832443280792,0,2012-08-11
Daniel Spitz,1138.3607731353536,0,2019-10-18
Chris Heatherly,1138.3322223074492,0,2014-11-15
Feng Xiaocan,1138.2599304543774,0,2024-11-23
Rob Yundt,1138.247875947675,0,2008-06-21
